,Goals,Knockout,OnTarget_%,Short_%,Succ_Ratio,Total_FKs,Short_FKs,Passes_Att,Pass_Comp%,Opp_Total_Fouls,Opp_Yellow_Cards,Cards/Fouls,OppTackles_Successful%,Opp_Aggressiveness,Opp_Total_Saves,Opp_Saves/Shots,Opp_Shots_Blocked,Opp_Conceded_Corners,dummy_home,bad_weather,Win_Pr(),Btts_Pr()
307,3,0,0.1111111111111111,0.4074074074074074,0.375,38.0,0.10526315789473684,1646.0,0.8359659781287971,30.0,3.0,0.1,0.2,0.0,16.0,0.5161290322580645,6.0,8.0,0.0,0,0.4366812227074236,0.2958579881656805
308,0,0,0.36585365853658536,0.4390243902439024,0.2,36.0,0.16666666666666666,1798.0,0.8303670745272526,24.0,2.0,0.08333333333333333,0.37142857142857133,1.0,25.0,0.5681818181818182,13.0,12.0,0.0,0,0.18761726078799248,0.3472222222222222
309,0,0,0.39130434782608703,0.5217391304347826,0.35714285714285715,49.0,0.2857142857142857,1878.0,0.8615548455804047,28.0,6.0,0.25,0.5,0.0,20.0,0.8,11.0,10.0,0.0,0,0.2597402597402597,0.3663003663003663
310,1,0,0.2608695652173913,0.5217391304347826,0.5,48.0,0.20833333333333331,1427.0,0.8121934127540295,38.0,6.0,0.15789473684210525,0.2826086956521739,1.0,31.0,0.6458333333333334,15.0,20.0,0.0,0,0.13793103448275862,0.3448275862068966
311,2,0,0.14285714285714285,0.5,0.2,51.0,0.09803921568627452,1714.0,0.8232205367561259,45.0,5.0,0.1111111111111111,0.4375,0.0,12.0,0.4444444444444444,11.0,6.0,0.0,0,0.2898550724637681,0.3663003663003663
312,1,0,0.3888888888888889,0.5277777777777778,0.2,31.0,0.4516129032258064,2186.0,0.868252516010979,36.0,6.0,0.16666666666666666,0.4883720930232558,1.0,24.0,0.75,9.0,15.0,0.0,0,0.125,0.33003300330033003
313,1,0,0.3478260869565217,0.4565217391304348,0.14705882352941174,33.0,0.30303030303030304,2197.0,0.8625398270368685,30.0,3.0,0.1,0.2564102564102564,1.0,19.0,0.5428571428571428,5.0,27.0,0.0,0,0.273972602739726,0.42372881355932196
314,1,0,0.2916666666666667,0.2916666666666667,0.1111111111111111,37.0,0.08108108108108109,1913.0,0.8520648196549921,35.0,2.0,0.057142857142857134,0.372093023255814,1.0,17.0,0.4722222222222222,9.0,9.0,0.0,0,0.2,0.3846153846153846
315,1,0,0.2380952380952381,0.35714285714285715,0.5,30.0,0.06666666666666668,1645.0,0.841337386018237,39.0,5.0,0.15384615384615385,0.40540540540540543,0.0,13.0,0.4814814814814815,8.0,8.0,0.0,0,0.2222222222222222,0.3597122302158273
316,0,0,0.4166666666666667,0.3611111111111111,0.17647058823529413,50.0,0.22,1850.0,0.8567567567567568,49.0,8.0,0.20408163265306126,0.4166666666666667,1.0,33.0,0.6,14.0,26.0,0.0,0,0.05555555555555555,0.29850746268656714
317,0,0,0.3584905660377358,0.5849056603773585,0.25,46.0,0.2826086956521739,2515.0,0.9009940357852882,52.0,11.0,0.21153846153846154,0.40540540540540543,1.0,30.0,0.7142857142857143,15.0,24.0,0.0,0,0.11764705882352941,0.36363636363636365
318,2,0,0.17647058823529413,0.2352941176470588,0.3,39.0,0.07692307692307693,1122.0,0.8083778966131907,40.0,4.0,0.1,0.3,1.0,8.0,0.3809523809523809,4.0,6.0,0.0,0,0.41152263374485604,0.3105590062111801
319,1,0,0.2,0.35,0.5,31.0,0.1935483870967742,1257.0,0.7820206841686556,27.0,4.0,0.14814814814814814,0.2857142857142857,1.0,14.0,0.5,8.0,5.0,0.0,0,0.4444444444444444,0.3105590062111801
320,0,0,0.3392857142857143,0.5714285714285714,0.3548387096774194,33.0,0.12121212121212123,2537.0,0.8754434371304691,30.0,6.0,0.2,0.36,1.0,25.0,0.5952380952380952,12.0,22.0,0.0,0,0.08333333333333333,0.3508771929824561
321,1,0,0.5384615384615384,0.15384615384615385,0.14285714285714285,45.0,0.26666666666666666,1738.0,0.8314154200230149,28.0,6.0,0.21428571428571427,0.372093023255814,1.0,24.0,0.6857142857142857,13.0,13.0,0.0,0,0.42372881355932196,0.3508771929824561
322,1,0,0.2,0.5333333333333333,0.25,48.0,0.20833333333333331,1759.0,0.8533257532689028,37.0,4.0,0.10810810810810813,0.38235294117647056,1.0,17.0,0.7391304347826086,8.0,11.0,0.0,1,0.2777777777777778,0.37453183520599254
323,2,0,0.2,0.37777777777777777,0.4444444444444444,46.0,0.2391304347826087,1913.0,0.8102456874019864,35.0,8.0,0.22857142857142854,0.4146341463414634,1.0,22.0,0.5238095238095238,11.0,15.0,0.0,0,0.1111111111111111,0.3472222222222222
324,2,0,0.25,0.5357142857142857,0.2222222222222222,47.0,0.06382978723404255,1397.0,0.7659269863994274,44.0,7.0,0.1590909090909091,0.4473684210526316,1.0,18.0,0.6206896551724138,9.0,18.0,0.0,0,0.09302325581395349,0.33003300330033003
325,2,0,0.4313725490196079,0.5294117647058824,0.3076923076923077,40.0,0.125,2190.0,0.8776255707762557,28.0,5.0,0.17857142857142858,0.5454545454545454,0.0,14.0,0.6086956521739131,4.0,9.0,0.0,0,0.13333333333333333,0.4
326,0,0,0.2727272727272727,0.5454545454545454,0.13333333333333333,36.0,0.2222222222222222,1584.0,0.8402777777777778,37.0,8.0,0.21621621621621626,0.3142857142857143,1.0,33.0,0.5689655172413793,21.0,26.0,0.0,0,0.11428571428571428,0.33557046979865773
327,2,1,0.30952380952380953,0.5714285714285714,0.3181818181818182,53.0,0.2075471698113208,1845.0,0.8444444444444444,38.0,2.0,0.05263157894736842,0.5,0.0,30.0,0.6818181818181818,12.0,28.0,0.0,0,0.2173913043478261,0.3225806451612903
328,3,1,0.40625,0.3125,0.0,42.0,0.047619047619047616,1456.0,0.8056318681318682,37.0,7.0,0.1891891891891892,0.28125,0.0,16.0,0.6956521739130435,7.0,12.0,0.0,0,0.4347826086956522,0.33557046979865773
329,1,1,0.35,0.35,0.6666666666666666,19.0,0.05263157894736842,1716.0,0.8618881118881119,28.0,7.0,0.2857142857142857,0.5416666666666666,0.0,8.0,0.42105263157894735,4.0,9.0,0.0,0,0.3194888178913738,0.37453183520599254
330,0,1,0.2888888888888889,0.4444444444444444,0.2222222222222222,43.0,0.2790697674418605,2267.0,0.878253198059109,42.0,8.0,0.19047619047619047,0.425,1.0,18.0,0.5806451612903226,9.0,9.0,0.0,1,0.05,0.3333333333333333
331,3,1,0.13043478260869565,0.4782608695652174,0.0,47.0,0.06382978723404255,1352.0,0.7596153846153846,37.0,3.0,0.08108108108108109,0.4074074074074074,0.0,9.0,0.5294117647058824,4.0,8.0,0.0,1,0.3194888178913738,0.3663003663003663
332,0,1,0.2727272727272727,0.5151515151515151,0.7826086956521741,41.0,0.3902439024390244,2242.0,0.8809099018733274,39.0,5.0,0.1282051282051282,0.3448275862068966,0.0,19.0,0.5757575757575758,9.0,16.0,0.0,0,0.273972602739726,0.37037037037037035
333,1,1,0.3673469387755102,0.4693877551020408,0.36,43.0,0.2558139534883721,2335.0,0.8942184154175589,29.0,2.0,0.06896551724137931,0.38461538461538464,1.0,11.0,0.44,3.0,11.0,0.0,0,0.2531645569620253,0.4291845493562232
334,1,1,0.25,0.4375,0.2352941176470588,52.0,0.21153846153846154,1811.0,0.8453892876863611,26.0,3.0,0.15384615384615385,0.3636363636363637,0.0,23.0,0.575,12.0,8.0,0.0,0,0.27027027027027023,0.38167938931297707
335,0,1,0.2619047619047619,0.3333333333333333,0.21052631578947367,37.0,0.2972972972972973,2406.0,0.8840399002493765,30.0,2.0,0.06666666666666668,0.42105263157894735,0.0,12.0,0.48,6.0,10.0,0.0,0,0.13333333333333333,0.35714285714285715
336,3,1,0.4482758620689655,0.3103448275862069,0.15,59.0,0.15254237288135594,1798.0,0.8175750834260289,34.0,7.0,0.2058823529411765,0.3793103448275862,1.0,20.0,0.6451612903225806,6.0,11.0,0.0,0,0.4366812227074236,0.37735849056603776
337,2,1,0.4444444444444444,0.4722222222222222,0.4,34.0,0.2058823529411765,1882.0,0.8607863974495218,35.0,5.0,0.14285714285714285,0.2368421052631579,0.0,12.0,0.48,5.0,11.0,0.0,0,0.2469135802469136,0.37037037037037035
338,2,1,0.13513513513513514,0.40540540540540543,0.8333333333333334,36.0,0.2222222222222222,2596.0,0.8902157164869029,32.0,5.0,0.15625,0.4,0.0,22.0,0.4489795918367347,14.0,17.0,0.0,0,0.08333333333333333,0.33557046979865773
339,2,1,0.3404255319148936,0.23404255319148934,0.4375,37.0,0.35135135135135137,2261.0,0.8823529411764706,20.0,2.0,0.1,0.5555555555555556,1.0,18.0,0.72,9.0,8.0,0.0,0,0.2173913043478261,0.4366812227074236
340,0,1,0.3055555555555556,0.4166666666666667,0.3333333333333333,44.0,0.09090909090909093,1864.0,0.8449570815450643,32.0,4.0,0.125,0.3888888888888889,1.0,20.0,0.5882352941176471,11.0,16.0,0.0,0,0.17391304347826086,0.3921568627450981
341,0,1,0.3333333333333333,0.5555555555555556,0.5357142857142857,42.0,0.16666666666666666,2044.0,0.8522504892367906,44.0,4.0,0.11363636363636365,0.5,0.0,15.0,0.5555555555555556,8.0,15.0,0.0,0,0.125,0.3597122302158273
342,2,1,0.2790697674418605,0.5813953488372093,0.10526315789473684,32.0,0.28125,2112.0,0.8787878787878788,25.0,3.0,0.12,0.4,0.0,14.0,0.5833333333333334,7.0,9.0,0.0,0,0.15384615384615385,0.35714285714285715
343,1,1,0.21428571428571427,0.32142857142857145,0.2727272727272727,46.0,0.3043478260869565,2613.0,0.8982013011863759,27.0,5.0,0.2222222222222222,0.42105263157894735,0.0,19.0,0.6551724137931034,9.0,12.0,0.0,0,0.07692307692307693,0.33557046979865773
344,2,1,0.3090909090909091,0.509090909090909,0.5925925925925926,52.0,0.4423076923076923,2413.0,0.8885205138831329,41.0,8.0,0.1951219512195122,0.3461538461538461,0.0,16.0,0.5925925925925926,4.0,9.0,0.0,0,0.39525691699604737,0.37735849056603776
345,3,1,0.36,0.36,0.0,44.0,0.11363636363636365,1653.0,0.8445251058681186,28.0,3.0,0.10714285714285714,0.4838709677419355,0.0,20.0,0.6666666666666666,12.0,11.0,0.0,1,0.29411764705882354,0.38167938931297707
346,0,1,0.3076923076923077,0.5384615384615384,0.75,46.0,0.17391304347826084,1784.0,0.8408071748878924,26.0,7.0,0.2692307692307692,0.3181818181818182,0.0,14.0,0.5,5.0,9.0,0.0,0,0.3105590062111801,0.40322580645161293
347,3,1,0.3333333333333333,0.4705882352941176,0.3928571428571429,39.0,0.3076923076923077,2228.0,0.8895870736086176,43.0,8.0,0.18604651162790695,0.2826086956521739,1.0,23.0,0.6052631578947368,10.0,16.0,0.0,0,0.18181818181818182,0.3891050583657587
348,2,1,0.2608695652173913,0.5217391304347826,0.7647058823529411,38.0,0.2368421052631579,3030.0,0.9250825082508249,37.0,2.0,0.054054054054054064,0.38461538461538464,0.0,16.0,0.5517241379310345,9.0,11.0,0.0,0,0.16129032258064516,0.4
349,0,1,0.4,0.45,0.36,39.0,0.1794871794871795,1723.0,0.83633197910621,36.0,5.0,0.1388888888888889,0.5,0.0,13.0,0.4642857142857143,6.0,10.0,0.0,0,0.3891050583657587,0.4081632653061224
350,0,1,0.2653061224489796,0.42857142857142855,0.07142857142857142,52.0,0.19230769230769232,1826.0,0.8565169769989047,29.0,5.0,0.1724137931034483,0.39130434782608703,0.0,12.0,0.4137931034482759,7.0,10.0,0.0,0,0.1,0.3891050583657587
351,2,1,0.2962962962962963,0.5925925925925926,0.0,40.0,0.2,2115.0,0.857210401891253,31.0,5.0,0.16129032258064516,0.5135135135135135,0.0,22.0,0.6666666666666666,10.0,24.0,0.0,1,0.14285714285714285,0.37453183520599254
352,2,1,0.28846153846153844,0.40384615384615385,0.125,49.0,0.1836734693877551,1885.0,0.8530503978779841,42.0,6.0,0.14285714285714285,0.4545454545454545,1.0,18.0,0.5625,12.0,16.0,0.0,0,0.23255813953488372,0.4166666666666667
353,2,1,0.25,0.5208333333333334,0.5238095238095238,51.0,0.2352941176470588,2162.0,0.8802035152636448,35.0,7.0,0.2,0.43333333333333335,0.0,15.0,0.4838709677419355,9.0,8.0,0.0,0,0.2777777777777778,0.4347826086956522
354,2,1,0.2352941176470588,0.5588235294117647,0.6666666666666666,37.0,0.21621621621621626,1429.0,0.8243526941917425,24.0,6.0,0.25,0.5172413793103449,0.0,22.0,0.5641025641025641,19.0,20.0,0.0,0,0.29850746268656714,0.425531914893617
355,1,1,0.29411764705882354,0.4705882352941176,0.375,44.0,0.25,1972.0,0.8717038539553753,26.0,8.0,0.3076923076923077,0.53125,1.0,26.0,0.6190476190476191,20.0,21.0,0.0,0,0.2531645569620253,0.4132231404958678
363,0,0,0.2564102564102564,0.4615384615384616,0.4705882352941176,43.0,0.18604651162790695,1393.0,0.7896625987078248,43.0,10.0,0.2558139534883721,0.5,0.0,29.0,0.6444444444444445,17.0,18.0,0.0,0,0.12903225806451613,0.31545741324921134
371,1,0,0.18604651162790695,0.3488372093023256,0.6666666666666666,54.0,0.2037037037037037,1736.0,0.8467741935483871,45.0,6.0,0.15555555555555556,0.4230769230769231,0.0,20.0,0.6060606060606061,12.0,11.0,0.0,0,0.125,0.35714285714285715
372,2,0,0.21739130434782608,0.4782608695652174,0.4166666666666667,36.0,0.08333333333333333,1501.0,0.8167888074616922,50.0,8.0,0.16,0.4473684210526316,1.0,15.0,0.4545454545454545,9.0,14.0,0.0,0,0.3846153846153846,0.3412969283276451
373,1,0,0.2857142857142857,0.5476190476190477,0.3043478260869565,39.0,0.15384615384615385,2159.0,0.8670680870773506,38.0,10.0,0.2894736842105263,0.3125,0.0,29.0,0.725,13.0,15.0,0.0,1,0.10256410256410256,0.3472222222222222
374,3,0,0.25,0.5,0.14285714285714285,36.0,0.19444444444444445,1393.0,0.8277099784637473,30.0,4.0,0.13333333333333333,0.40540540540540543,1.0,33.0,0.5689655172413793,20.0,17.0,0.0,1,0.1923076923076923,0.4132231404958678
375,2,0,0.21052631578947367,0.42105263157894735,0.6666666666666666,51.0,0.09803921568627452,1553.0,0.8422408242112042,45.0,6.0,0.13333333333333333,0.4736842105263158,0.0,14.0,0.5185185185185185,11.0,7.0,0.0,0,0.42016806722689076,0.37453183520599254
376,2,0,0.4782608695652174,0.43478260869565216,0.5925925925925926,34.0,0.2058823529411765,1915.0,0.8710182767624021,25.0,4.0,0.16,0.39130434782608703,0.0,13.0,0.4642857142857143,6.0,17.0,0.0,0,0.33557046979865773,0.4166666666666667
377,2,0,0.3235294117647059,0.2647058823529412,0.7,32.0,0.09375,1491.0,0.8383635144198525,34.0,6.0,0.17647058823529413,0.3888888888888889,0.0,27.0,0.5625,9.0,29.0,0.0,1,0.17391304347826086,0.3412969283276451
378,0,0,0.2307692307692308,0.5897435897435898,0.05,44.0,0.20454545454545456,1713.0,0.8453006421482778,45.0,6.0,0.15555555555555556,0.4230769230769231,0.0,20.0,0.6060606060606061,12.0,11.0,0.0,1,0.09090909090909091,0.3389830508474576
379,0,0,0.3548387096774194,0.4838709677419355,0.2727272727272727,47.0,0.1702127659574468,1972.0,0.8884381338742393,47.0,11.0,0.23404255319148934,0.3142857142857143,1.0,27.0,0.6428571428571429,15.0,19.0,0.0,0,0.10526315789473684,0.31545741324921134
380,0,0,0.2,0.4,0.6153846153846154,39.0,0.20512820512820512,2180.0,0.8697247706422019,30.0,5.0,0.16666666666666666,0.5769230769230769,0.0,13.0,0.3939393939393939,5.0,14.0,0.0,0,0.10256410256410256,0.37037037037037035
381,0,0,0.2,0.43333333333333335,0.5294117647058824,30.0,0.26666666666666666,2090.0,0.8918660287081339,28.0,6.0,0.21428571428571427,0.375,0.0,12.0,0.4,4.0,12.0,0.0,0,0.06666666666666667,0.2777777777777778
382,2,0,0.14285714285714285,0.42857142857142855,1.0,42.0,0.11904761904761905,1190.0,0.8319327731092437,31.0,5.0,0.1935483870967742,0.6,0.0,18.0,0.5806451612903226,9.0,7.0,0.0,1,0.4166666666666667,0.37037037037037035
383,0,0,0.3947368421052632,0.42105263157894735,0.7692307692307693,41.0,0.24390243902439024,1932.0,0.8711180124223602,47.0,8.0,0.1702127659574468,0.4482758620689655,0.0,30.0,0.7317073170731707,12.0,18.0,0.0,0,0.17391304347826086,0.3846153846153846
384,1,0,0.3877551020408163,0.42857142857142855,0.65,49.0,0.3877551020408163,2112.0,0.8754734848484849,33.0,2.0,0.060606060606060615,0.5769230769230769,0.0,11.0,0.44,5.0,7.0,0.0,0,0.23255813953488372,0.4098360655737705
385,1,0,0.2765957446808511,0.2765957446808511,0.26666666666666666,34.0,0.2647058823529412,2300.0,0.8956521739130435,44.0,9.0,0.20454545454545456,0.3333333333333333,1.0,39.0,0.6,14.0,25.0,0.0,0,0.0625,0.30303030303030304
386,0,0,0.19444444444444445,0.5277777777777778,0.4166666666666667,44.0,0.11363636363636365,1541.0,0.836469824789098,43.0,10.0,0.2558139534883721,0.5,0.0,29.0,0.6444444444444445,17.0,18.0,0.0,0,0.2469135802469136,0.3436426116838488
387,1,0,0.30303030303030304,0.3939393939393939,0.5454545454545454,54.0,0.2777777777777778,1740.0,0.8517241379310345,39.0,5.0,0.1282051282051282,0.3333333333333333,1.0,19.0,0.6129032258064516,11.0,12.0,0.0,0,0.18181818181818182,0.3436426116838488
388,0,0,0.2727272727272727,0.3636363636363637,0.75,38.0,0.3157894736842105,1634.0,0.8482252141982864,28.0,8.0,0.2857142857142857,0.5,0.0,8.0,0.5,7.0,12.0,0.0,0,0.3921568627450981,0.3246753246753247
389,2,0,0.3636363636363637,0.3333333333333333,0.6666666666666666,45.0,0.2,1773.0,0.8522278623801467,24.0,5.0,0.20833333333333331,0.5714285714285714,0.0,22.0,0.6285714285714286,9.0,13.0,0.0,0,0.40322580645161293,0.36363636363636365
390,1,0,0.3392857142857143,0.42857142857142855,0.55,60.0,0.26666666666666666,2458.0,0.9109031733116356,47.0,8.0,0.1914893617021277,0.625,0.0,14.0,0.5384615384615384,7.0,8.0,0.0,0,0.2777777777777778,0.42016806722689076
391,1,0,0.21428571428571427,0.4047619047619048,0.8333333333333334,37.0,0.21621621621621626,1585.0,0.8637223974763407,38.0,5.0,0.13157894736842105,0.4814814814814815,0.0,48.0,0.676056338028169,28.0,28.0,0.0,0,0.125,0.37037037037037035
392,0,0,0.2272727272727273,0.4090909090909091,0.42857142857142855,48.0,0.16666666666666666,2134.0,0.8683223992502344,39.0,7.0,0.1794871794871795,0.4107142857142857,1.0,17.0,0.6296296296296297,10.0,11.0,0.0,0,0.16666666666666666,0.38167938931297707
393,3,0,0.26666666666666666,0.26666666666666666,0.5,42.0,0.14285714285714285,1136.0,0.7702464788732394,35.0,6.0,0.17142857142857146,0.4418604651162791,1.0,17.0,0.4857142857142857,8.0,10.0,0.0,0,0.46511627906976744,0.3436426116838488
394,3,0,0.25,0.2857142857142857,0.3333333333333333,61.0,0.09836065573770493,1641.0,0.8543570993296771,51.0,8.0,0.1568627450980392,0.4666666666666667,0.0,21.0,0.5675675675675675,12.0,18.0,0.0,0,0.26666666666666666,0.3846153846153846
395,0,0,0.3,0.45,0.08333333333333333,46.0,0.13043478260869565,1522.0,0.8226018396846255,43.0,7.0,0.18604651162790695,0.40384615384615385,1.0,16.0,0.5161290322580645,6.0,10.0,0.0,0,0.18761726078799248,0.3597122302158273
396,3,0,0.4358974358974359,0.3333333333333333,0.42857142857142855,51.0,0.2549019607843137,1715.0,0.8349854227405248,32.0,3.0,0.09375,0.48,0.0,12.0,0.5454545454545454,4.0,4.0,0.0,1,0.33557046979865773,0.4166666666666667
397,0,0,0.40625,0.375,0.25,58.0,0.13793103448275862,1399.0,0.7898498927805575,37.0,5.0,0.13513513513513514,0.6363636363636364,0.0,27.0,0.6585365853658537,13.0,25.0,0.0,0,0.11764705882352941,0.3436426116838488
398,1,0,0.25,0.3333333333333333,0.4545454545454545,56.0,0.21428571428571427,1744.0,0.8681192660550459,23.0,4.0,0.17391304347826084,0.5,0.0,29.0,0.5576923076923077,13.0,17.0,0.0,1,0.3125,0.40322580645161293
399,1,0,0.18604651162790695,0.4418604651162791,0.7647058823529411,22.0,0.13636363636363635,2200.0,0.9040909090909092,42.0,8.0,0.21428571428571427,0.4375,0.0,32.0,0.6530612244897959,15.0,16.0,0.0,0,0.0975609756097561,0.39525691699604737
400,3,0,0.17307692307692307,0.4615384615384616,0.4375,38.0,0.2894736842105263,2487.0,0.9039002814636108,39.0,8.0,0.2564102564102564,0.3611111111111111,1.0,26.0,0.4482758620689655,8.0,14.0,0.0,0,0.0975609756097561,0.3663003663003663
401,1,0,0.17857142857142858,0.42857142857142855,0.5714285714285714,49.0,0.12244897959183673,1344.0,0.8601190476190477,34.0,1.0,0.029411764705882356,0.5454545454545454,0.0,22.0,0.7096774193548387,12.0,15.0,0.0,1,0.31545741324921134,0.3891050583657587
402,1,0,0.2258064516129032,0.2903225806451613,0.6153846153846154,58.0,0.1206896551724138,1495.0,0.8474916387959867,37.0,4.0,0.10810810810810813,0.4137931034482759,0.0,14.0,0.6666666666666666,7.0,7.0,0.0,0,0.425531914893617,0.33557046979865773
403,1,0,0.18181818181818185,0.18181818181818185,0.25,73.0,0.1780821917808219,1722.0,0.8263646922183507,49.0,5.0,0.1020408163265306,0.4615384615384616,0.0,20.0,0.5128205128205128,12.0,13.0,0.0,0,0.25641025641025644,0.37037037037037035
