,AwayScore,BreakTimeDuration,ConsolidationStatus,EffectiveDuration,EffectiveInjuryTime,EndTimeUTC,HomeScore,IndexInMatch,IndexInType,InjuryTime,LeftTeamID,MatchID,MatchPhaseGuid,RegularDuration,StartTimeUTC,Status,Type
523,2,00:15:18.1460000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:08.9450000,00:05:08.9450000,2018-09-19T18:48:07.02Z,2,2,2,00:05:00,52707,2025063,12578cad-3c7d-457f-b154-4a8a61415e36,00:45:00,2018-09-19T17:57:58.075Z,"['Current', 'Completed']",Regular
524,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:01.7890000,00:01:01.7890000,2018-09-19T19:46:49.653Z,0,1,1,00:01:00,52919,2025064,0408f366-375f-47dc-bdf8-357275d1e8e4,00:45:00,2018-09-19T19:00:47.864Z,['Completed'],Regular
525,2,00:15:02.1080000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:49.8820000,00:03:49.8820000,2018-09-19T20:50:41.643Z,1,2,2,00:03:00,5312,2025064,b96e7c6d-e213-4338-b5b5-879581f4b859,00:45:00,2018-09-19T20:01:51.761Z,"['Current', 'Completed']",Regular
526,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:26.3930000,00:01:26.3930000,2018-09-19T19:46:28.263Z,1,1,1,00:01:00,50051,2025065,8124d318-f183-4116-a600-7eb1dfdc78f8,00:45:00,2018-09-19T19:00:01.87Z,['Completed'],Regular
527,0,00:15:59.8920000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:03.8390000,00:03:03.8390000,2018-09-19T20:50:31.994Z,3,2,2,00:03:00,50137,2025065,b8e06f49-76d7-46b0-a327-1e4dc10c076b,00:45:00,2018-09-19T20:02:28.155Z,"['Current', 'Completed']",Regular
528,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:05.1730000,00:00:05.1730000,2018-09-19T19:45:07.733Z,2,1,1,,54266,2025066,5ee9ab77-7a88-4f25-a9fd-4a3d09af70af,00:45:00,2018-09-19T19:00:02.56Z,['Completed'],Regular
529,2,00:15:04.4420000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:51:11.4130000,00:06:11.4130000,2018-09-19T20:51:23.588Z,2,2,2,00:05:00,64388,2025066,3367bcf4-126c-483f-88e5-490eca58f5f1,00:45:00,2018-09-19T20:00:12.175Z,"['Current', 'Completed']",Regular
530,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:14.8030000,00:01:14.8030000,2018-09-19T19:46:29.741Z,0,1,1,00:01:00,52682,2025067,2364f9c7-45b4-4aec-bd25-fdf0bcc3840d,00:45:00,2018-09-19T19:00:14.938Z,['Completed'],Regular
531,3,00:15:47.8500000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:43.1490000,00:03:43.1490000,2018-09-19T20:51:00.74Z,0,2,2,00:03:00,50031,2025067,ebc014e6-d469-4c88-8035-e39e214cf9b3,00:45:00,2018-09-19T20:02:17.591Z,"['Current', 'Completed']",Regular
532,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:03.3950000,00:03:03.3950000,2018-09-19T19:49:01.543Z,0,1,1,00:03:00,52268,2025068,d9c2974a-d67c-4e54-bcdc-b6d5ce47fa63,00:45:00,2018-09-19T19:00:58.148Z,['Completed'],Regular
533,2,00:15:00.8850000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:51:06.6500000,00:06:06.6500000,2018-09-19T20:55:09.078Z,0,2,2,00:06:00,50139,2025068,41897916-5218-403a-8cf2-84f9bbf94343,00:45:00,2018-09-19T20:04:02.428Z,"['Current', 'Completed']",Regular
534,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:04.8670000,00:00:04.8670000,2018-10-02T19:45:06.423Z,1,1,1,,50143,2025069,54870de2-5504-4a28-8fdb-fbf59d733f13,00:45:00,2018-10-02T19:00:01.556Z,['Completed'],Regular
535,1,00:15:50.9690000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:02.2290000,00:05:02.2290000,2018-10-02T20:50:59.621Z,1,2,2,00:04:00,50037,2025069,9df2256e-451e-4caa-81d5-c3a2515e0075,00:45:00,2018-10-02T20:00:57.392Z,"['Current', 'Completed']",Regular
536,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:28.1380000,00:04:28.1380000,2018-10-02T19:49:55.91Z,0,1,1,00:03:00,50129,2025070,cf23a2aa-fa47-4f31-bb8c-9f69d84e8ddd,00:45:00,2018-10-02T19:00:27.772Z,['Completed'],Regular
537,3,00:17:16.3380000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:24.6550000,00:04:24.6550000,2018-10-02T20:56:36.903Z,2,2,2,00:04:00,50147,2025070,9d9bc9f6-aab7-4894-a45a-20c244a97d00,00:45:00,2018-10-02T20:07:12.248Z,"['Current', 'Completed']",Regular
538,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:08.0670000,00:00:08.0670000,2018-10-02T19:46:14.285Z,0,1,1,,5312,2025071,fbccdd82-7eb7-46d4-8118-e8b4f8d0cbc0,00:45:00,2018-10-02T19:01:06.218Z,['Completed'],Regular
539,2,00:15:56.2000000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:32.7310000,00:03:32.7310000,2018-10-02T20:50:43.216Z,2,2,2,00:03:00,52707,2025071,0638b9a5-1633-4eac-aef3-630ac7c3e7f0,00:45:00,2018-10-02T20:02:10.485Z,"['Current', 'Completed']",Regular
540,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:01.9100000,00:01:01.9100000,2018-10-02T17:43:01.784Z,1,1,1,00:01:00,2600431,2025072,c6c9b73b-a3a4-4eb2-a4b8-f4fb1a3d0e74,00:45:00,2018-10-02T16:56:59.874Z,['Completed'],Regular
541,2,00:15:28.5490000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:11.2020000,00:04:11.2020000,2018-10-02T18:47:41.535Z,1,2,2,00:04:00,52919,2025072,ee014ce6-d39d-43c4-b135-7668a5a2a50c,00:45:00,2018-10-02T17:58:30.333Z,"['Current', 'Completed']",Regular
542,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:22.3840000,00:02:22.3840000,2018-10-02T19:48:23.781Z,1,1,1,00:01:00,54266,2025073,a9f2350c-82cc-4235-a004-fdbbce833e4e,00:45:00,2018-10-02T19:01:01.397Z,['Completed'],Regular
543,0,00:15:02.2570000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:53:19.6770000,00:08:19.6770000,2018-10-02T20:56:45.715Z,1,2,2,00:04:00,50051,2025073,497fd940-a2ab-4fd1-ac61-ddf3f9e47b94,00:45:00,2018-10-02T20:03:26.038Z,"['Current', 'Completed']",Regular
544,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:03.8220000,00:00:03.8220000,2018-10-02T19:45:56.767Z,2,1,1,,50137,2025074,14447efa-0e8e-4c2e-84c0-8775d53ea745,00:45:00,2018-10-02T19:00:52.945Z,['Completed'],Regular
545,0,00:15:00.9420000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:02.4610000,00:02:02.4610000,2018-10-02T20:48:00.17Z,5,2,2,00:02:00,64388,2025074,453de0db-2f72-41cb-bbce-6068f32063dc,00:45:00,2018-10-02T20:00:57.709Z,"['Current', 'Completed']",Regular
546,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:00.2250000,00:01:00.2250000,2018-10-02T17:41:02.266Z,2,1,1,00:01:00,50031,2025075,fa621c1a-17c4-4352-a9b4-a9390bc00e92,00:45:00,2018-10-02T16:55:02.041Z,['Completed'],Regular
547,0,00:15:56.9700000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:03.9370000,00:03:03.9370000,2018-10-02T18:45:03.173Z,3,2,2,00:03:00,50139,2025075,bcee1106-cd8f-44f3-bc00-ea63e218f4d9,00:45:00,2018-10-02T17:56:59.236Z,"['Current', 'Completed']",Regular
548,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:06.0720000,00:03:06.0720000,2018-10-02T19:55:26.593Z,0,1,1,00:03:00,52682,2025076,9cc9dc59-358e-45e9-88b7-99c8a714631c,00:45:00,2018-10-02T19:07:20.521Z,['Completed'],Regular
549,0,00:16:28.2070000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:04.1570000,00:03:04.1570000,2018-10-02T20:59:58.957Z,0,2,2,00:03:00,52268,2025076,68f4b630-3368-4c09-83dd-366e68c30d77,00:45:00,2018-10-02T20:11:54.8Z,"['Current', 'Completed']",Regular
550,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:14.7470000,00:00:14.7470000,2018-10-03T19:45:53.136Z,1,1,1,,50043,2025077,125857f8-74bb-484c-ac2e-8dd662c97733,00:45:00,2018-10-03T19:00:38.389Z,['Completed'],Regular
551,1,00:15:33.3240000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:44.0710000,00:04:44.0710000,2018-10-03T20:51:10.531Z,3,2,2,00:04:00,50124,2025077,dc289122-3420-4547-affc-51cad0c4e558,00:45:00,2018-10-03T20:01:26.46Z,"['Current', 'Completed']",Regular
552,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:03.2570000,00:02:03.2570000,2018-10-03T19:48:23.187Z,0,1,1,00:02:00,52758,2025078,d559bf8c-ef69-4e47-ada9-981cda8b627f,00:45:00,2018-10-03T19:01:19.93Z,['Completed'],Regular
553,0,00:16:33.1070000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:03.4810000,00:03:03.4810000,2018-10-03T20:52:59.775Z,3,2,2,00:03:00,50023,2025078,c7d276b6-46c5-48b9-9701-d51f932d376a,00:45:00,2018-10-03T20:04:56.294Z,"['Current', 'Completed']",Regular
554,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:05.1370000,00:03:05.1370000,2018-10-03T19:48:30.361Z,0,1,1,00:03:00,1652,2025079,35f03f97-a5ec-450d-a29a-804ee7973831,00:45:00,2018-10-03T19:00:25.224Z,['Completed'],Regular
555,4,00:15:18.2860000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:04.6190000,00:05:04.6190000,2018-10-03T20:53:53.266Z,2,2,2,00:04:00,50080,2025079,fa93efa5-e7a6-48cf-8873-95ae4426964b,00:45:00,2018-10-03T20:03:48.647Z,"['Current', 'Completed']",Regular
556,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:16.4220000,00:01:16.4220000,2018-10-03T19:47:11.475Z,1,1,1,00:01:00,50138,2025080,51372ae4-1a0c-402b-ab71-a0148fd2046c,00:45:00,2018-10-03T19:00:55.053Z,['Completed'],Regular
557,2,00:15:09.2460000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:05.4280000,00:04:05.4280000,2018-10-03T20:51:26.149Z,1,2,2,00:04:00,50062,2025080,f547f086-638c-415a-8ee7-9c5a32b84a7a,00:45:00,2018-10-03T20:02:20.721Z,"['Current', 'Completed']",Regular
558,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:02.4800000,00:04:02.4800000,2018-10-03T19:49:06.84Z,0,1,1,00:04:00,50136,2025081,d39c2a9a-d03e-4340-9a1c-847ab695d01d,00:45:00,2018-10-03T19:00:04.36Z,['Completed'],Regular
559,0,00:16:26.6400000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:27.4800000,00:03:27.4800000,2018-10-03T20:54:00.96Z,1,2,2,00:03:00,7889,2025081,393e8067-01a3-4d62-b2cb-fea8fbe60cc1,00:45:00,2018-10-03T20:05:33.48Z,"['Current', 'Completed']",Regular
560,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:03.1930000,00:01:03.1930000,2018-10-03T17:43:01.045Z,4,1,1,00:01:00,50069,2025082,46d787a4-5b55-45d7-85e6-4f4c74f79435,00:45:00,2018-10-03T16:56:57.852Z,['Completed'],Regular
561,1,00:16:33.5890000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:04.2490000,00:02:04.2490000,2018-10-03T18:46:31.883Z,6,2,2,00:02:00,52747,2025082,d6f7e095-bc84-4b6c-a40a-3308cc43df66,00:45:00,2018-10-03T17:59:27.634Z,"['Current', 'Completed']",Regular
562,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:07.6800000,00:01:07.6800000,2018-10-03T19:46:14.203Z,0,1,1,00:01:00,50064,2025083,e2c2a948-e521-4d9a-8d2d-45c9c7b222e5,00:45:00,2018-10-03T19:00:06.523Z,['Completed'],Regular
563,0,00:16:41.5830000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:08.7500000,00:03:08.7500000,2018-10-03T20:51:04.536Z,1,2,2,00:03:00,50067,2025083,a945fb73-60fd-4d04-922c-25a836f14361,00:45:00,2018-10-03T20:02:55.786Z,"['Current', 'Completed']",Regular
564,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:07.3230000,00:02:07.3230000,2018-10-03T17:43:10.326Z,0,1,1,00:02:00,53065,2025084,ecb0089a-c554-42af-8532-7c414818b953,00:45:00,2018-10-03T16:56:03.003Z,['Completed'],Regular
565,1,00:15:31.4700000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:00.2610000,00:04:00.2610000,2018-10-03T18:47:42.057Z,0,2,2,00:04:00,57388,2025084,cc2a392e-90ba-4bb5-97ef-74439ebb028e,00:45:00,2018-10-03T17:58:41.796Z,"['Current', 'Completed']",Regular
566,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:03.4910000,00:01:03.4910000,2018-10-23T17:42:44.334Z,0,1,1,00:01:00,50037,2025085,554387ed-e81b-4697-8aec-54c9532c8034,00:45:00,2018-10-23T16:56:40.843Z,['Completed'],Regular
567,2,00:16:11.4580000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:02.5360000,00:03:02.5360000,2018-10-23T18:47:10.818Z,0,2,2,00:03:00,50129,2025085,d7d4074d-4aac-42c0-a2d6-8cc5c79405b3,00:45:00,2018-10-23T17:59:08.282Z,"['Current', 'Completed']",Regular
568,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:38.7600000,00:00:38.7600000,2018-10-23T19:46:54.696Z,0,1,1,,50147,2025086,f84a6a91-53db-4010-b981-ac3a48e52cdb,00:45:00,2018-10-23T19:01:15.936Z,['Completed'],Regular
569,0,00:15:24.4650000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:25.3620000,00:03:25.3620000,2018-10-23T20:50:44.523Z,1,2,2,00:03:00,50143,2025086,3cc4ff4c-e9ca-41bd-9b39-d2dfa0c88737,00:45:00,2018-10-23T20:02:19.161Z,"['Current', 'Completed']",Regular
570,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:02.0750000,00:01:02.0750000,2018-10-23T19:47:13.794Z,1,1,1,00:01:00,5312,2025087,e4a4ab11-31d4-4a4a-a91e-8916474cf155,00:45:00,2018-10-23T19:01:11.719Z,['Completed'],Regular
571,3,00:16:59.4180000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:07.2650000,00:03:07.2650000,2018-10-23T20:52:20.477Z,3,2,2,00:03:00,2600431,2025087,40bf0b02-65e6-4180-a9b3-c34986c1038b,00:45:00,2018-10-23T20:04:13.212Z,"['Current', 'Completed']",Regular
572,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:08.4780000,00:01:08.4780000,2018-10-23T19:46:26.696Z,0,1,1,00:01:00,52919,2025088,864869ca-494a-4189-b11e-81b1aa9ef705,00:45:00,2018-10-23T19:00:18.218Z,['Completed'],Regular
573,3,00:15:05.8190000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:33.3220000,00:04:33.3220000,2018-10-23T20:51:05.837Z,0,2,2,00:04:00,52707,2025088,99ebff52-235c-41f4-aca6-9678fc827990,00:45:00,2018-10-23T20:01:32.515Z,"['Current', 'Completed']",Regular
574,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:06.1270000,00:01:06.1270000,2018-10-23T19:46:59.013Z,2,1,1,00:01:00,54266,2025089,0e18c40e-ea5a-447d-adb4-7624532eefbb,00:45:00,2018-10-23T19:00:52.886Z,['Completed'],Regular
575,0,00:15:41.1820000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:03.8650000,00:03:03.8650000,2018-10-23T20:50:44.06Z,3,2,2,00:03:00,50137,2025089,66197962-b8cd-4ea7-a832-175fdadd2c6e,00:45:00,2018-10-23T20:02:40.195Z,"['Current', 'Completed']",Regular
576,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:00.0660000,00:00:00.0660000,2018-10-23T19:45:20.573Z,1,1,1,,50051,2025090,aac6d58f-8150-4fd7-b40f-5d8a37c86cbe,00:45:00,2018-10-23T19:00:20.507Z,['Completed'],Regular
577,1,00:15:26.7470000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:04.2280000,00:04:04.2280000,2018-10-23T20:49:51.548Z,2,2,2,00:04:00,64388,2025090,d5ca8e8e-1c50-4c18-9677-7a4198c8efce,00:45:00,2018-10-23T20:00:47.32Z,"['Current', 'Completed']",Regular
578,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:03.4770000,00:00:03.4770000,2018-10-23T19:47:14.669Z,0,1,1,,52682,2025091,b28b7215-64df-40dd-ada3-65dfebed59b1,00:45:00,2018-10-23T19:02:11.192Z,['Completed'],Regular
579,1,00:16:40.4280000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:05.6780000,00:03:05.6780000,2018-10-23T20:52:00.775Z,0,2,2,00:03:00,50139,2025091,e2ab204d-4b0f-4310-ab53-5359f34b5c1e,00:45:00,2018-10-23T20:03:55.097Z,"['Current', 'Completed']",Regular
580,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:02.8290000,00:01:02.8290000,2018-10-23T17:41:36.971Z,0,1,1,00:01:00,52268,2025092,684a00cd-04aa-40ef-b9c7-f2aad48d095c,00:45:00,2018-10-23T16:55:34.142Z,['Completed'],Regular
581,1,00:15:05.3880000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:49:04.1680000,00:04:04.1680000,2018-10-23T18:45:46.527Z,1,2,2,00:04:00,50031,2025092,e8b7795e-df2b-4f0b-b435-5cd214717138,00:45:00,2018-10-23T17:56:42.359Z,"['Current', 'Completed']",Regular
582,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:19.7010000,00:02:19.7010000,2018-10-24T19:50:07.508Z,1,1,1,00:02:00,52758,2025093,44e3edb0-edd7-4a17-9339-6c0cf56e669c,00:45:00,2018-10-24T19:02:47.807Z,['Completed'],Regular
583,0,00:15:46.7320000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:00.9300000,00:03:00.9300000,2018-10-24T20:53:55.17Z,4,2,2,00:03:00,50124,2025093,62f8fd85-2c56-4cfe-81b6-52e8ca034c57,00:45:00,2018-10-24T20:05:54.24Z,"['Current', 'Completed']",Regular
584,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:05.0880000,00:01:05.0880000,2018-10-24T17:41:14.959Z,1,1,1,00:01:00,50043,2025094,8aec3cf1-16e3-4be9-a3a0-2459cbb8112f,00:45:00,2018-10-24T16:55:09.871Z,['Completed'],Regular
585,1,00:15:46.1920000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:09.4940000,00:03:09.4940000,2018-10-24T18:45:06.565Z,1,2,2,00:03:00,50023,2025094,7342c505-d37b-42c6-9ef5-e806ded8b5a3,00:45:00,2018-10-24T17:56:57.071Z,"['Current', 'Completed']",Regular
586,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:03.7830000,00:01:03.7830000,2018-10-24T17:41:31.249Z,1,1,1,00:01:00,1652,2025095,b9c5404d-9f76-4ef0-8332-d817bcf0ced9,00:45:00,2018-10-24T16:55:27.466Z,['Completed'],Regular
587,2,00:16:03.5810000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:15.0440000,00:05:15.0440000,2018-10-24T18:47:49.874Z,2,2,2,00:05:00,50062,2025095,fb5aa5c6-88f5-46cd-9c4d-6b2f4216b90a,00:45:00,2018-10-24T17:57:34.83Z,"['Current', 'Completed']",Regular
588,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:43.8660000,00:01:43.8660000,2018-10-24T19:48:16.698Z,1,1,1,00:01:00,50080,2025096,917b78c1-ce2a-4a8a-80cc-76bdc66fa277,00:45:00,2018-10-24T19:01:32.832Z,['Completed'],Regular
589,0,00:15:35.4110000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:59.9220000,00:02:59.9220000,2018-10-24T20:51:52.031Z,2,2,2,00:03:00,50138,2025096,414adf26-5510-457b-ad82-99081f34b90a,00:45:00,2018-10-24T20:03:52.109Z,"['Current', 'Completed']",Regular
590,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:09.5190000,00:02:09.5190000,2018-10-24T19:47:31.408Z,0,1,1,00:02:00,50136,2025097,967eeafa-4b41-4c1f-9bf8-4d8e72d8a503,00:45:00,2018-10-24T19:00:21.889Z,['Completed'],Regular
591,2,00:16:48.2920000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:24.4700000,00:05:24.4700000,2018-10-24T20:54:44.17Z,2,2,2,00:05:00,52747,2025097,cc4abec0-9492-47ee-947f-420c54ccd297,00:45:00,2018-10-24T20:04:19.7Z,"['Current', 'Completed']",Regular
592,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:08.3890000,00:02:08.3890000,2018-10-24T19:47:37.636Z,2,1,1,00:02:00,50069,2025098,79617efa-0d78-414c-a0e4-4b56a487795a,00:45:00,2018-10-24T19:00:32.127Z,['Completed'],Regular
593,0,00:16:00.9400000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:21.0110000,00:03:21.0110000,2018-10-24T20:51:59.587Z,4,2,2,00:03:00,7889,2025098,67398341-8b1e-4529-a2de-babb8ea48aa6,00:45:00,2018-10-24T20:03:38.576Z,"['Current', 'Completed']",Regular
594,2,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:04.0440000,00:02:04.0440000,2018-10-24T19:49:36.404Z,1,1,1,00:02:00,53065,2025099,d5d55697-fbdf-4ff8-8825-a02f14cfdce2,00:45:00,2018-10-24T19:02:32.36Z,['Completed'],Regular
595,3,00:17:03.8490000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:06.7810000,00:03:06.7810000,2018-10-24T20:54:46.034Z,1,2,2,00:03:00,50064,2025099,4579d459-bcb2-4ef4-b8d7-f473b93c4bae,00:45:00,2018-10-24T20:06:39.253Z,"['Current', 'Completed']",Regular
596,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:32.8850000,00:01:32.8850000,2018-10-24T19:47:23.85Z,0,1,1,00:01:00,50067,2025100,61ad5e01-d03c-4e05-871c-c47783dcedb6,00:45:00,2018-10-24T19:00:50.965Z,['Completed'],Regular
597,0,00:15:02.4780000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:50:39.1970000,00:05:39.1970000,2018-10-24T20:53:05.525Z,0,2,2,00:05:00,57388,2025100,dd41942d-26aa-478d-9a11-e9ed6b9425d0,00:45:00,2018-10-24T20:02:26.328Z,"['Current', 'Completed']",Regular
598,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:56.2790000,00:01:56.2790000,2018-11-06T20:48:12.87Z,1,1,1,00:01:00,50124,2025101,305a1d66-b0f7-4fe3-9db0-448f73e53c37,00:45:00,2018-11-06T20:01:16.591Z,['Completed'],Regular
599,0,00:16:34.0710000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:09.6460000,00:03:09.6460000,2018-11-06T21:52:56.587Z,2,2,2,00:03:00,52758,2025101,c6a5d498-7705-43ef-92c4-1875c08a246d,00:45:00,2018-11-06T21:04:46.941Z,"['Current', 'Completed']",Regular
600,3,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:47:03.0670000,00:02:03.0670000,2018-11-06T18:42:06.721Z,0,1,1,00:02:00,50023,2025102,25d8cf7a-ab43-4f6e-ab4e-50043fbcdea5,00:45:00,2018-11-06T17:55:03.654Z,['Completed'],Regular
601,4,00:15:43.6350000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:04.1790000,00:03:04.1790000,2018-11-06T19:45:54.535Z,0,2,2,00:03:00,50043,2025102,2ef31715-a4b8-4fb9-92a6-08484711bf62,00:45:00,2018-11-06T18:57:50.356Z,"['Current', 'Completed']",Regular
602,1,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:46:11.6560000,00:01:11.6560000,2018-11-06T20:46:37.106Z,0,1,1,00:01:00,1652,2025103,235c0d11-291a-4570-b2f0-9aebf35e0730,00:45:00,2018-11-06T20:00:25.45Z,['Completed'],Regular
603,1,00:15:02.6760000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:51:09.7690000,00:06:09.7690000,2018-11-06T21:52:49.551Z,2,2,2,00:06:00,50062,2025103,0c4fe848-72cb-4058-9db5-a358b0c6ed92,00:45:00,2018-11-06T21:01:39.782Z,"['Current', 'Completed']",Regular
604,0,,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:45:04.4840000,00:00:04.4840000,2018-11-06T20:45:07.522Z,0,1,1,00:00:00,50138,2025104,a96d4333-3f58-431e-a904-fe9e6566810f,00:45:00,2018-11-06T20:00:03.038Z,['Completed'],Regular
605,1,00:16:09.3750000,"['Lineups', 'PrimaryMarks', 'SecondaryMarks', 'AllMatch']",00:48:04.2310000,00:03:04.2310000,2018-11-06T21:49:21.128Z,1,2,2,00:03:00,50080,2025104,d47b6763-b6aa-458e-89c2-7338dba3b3c2,00:45:00,2018-11-06T21:01:16.897Z,"['Current', 'Completed']",Regular
